,ticker,secShortName,tradeDate,turnoverVol,turnoverValue
7205,300468,四方精创,2018-01-24,3230779,126610515.55
7206,300468,四方精创,2018-01-25,3662069,145588487.93
7207,300468,四方精创,2018-01-26,2555900,100359878.1
7208,300468,四方精创,2018-01-29,3179336,120477525.92
7209,300468,四方精创,2018-01-30,2021282,76048360.86
7210,300468,四方精创,2018-01-31,2376000,84565963.79
7211,300468,四方精创,2018-02-01,2093027,74322081.0
7212,300468,四方精创,2018-02-02,1485414,51713116.67
7213,300468,四方精创,2018-02-05,1093953,37577252.35
7214,300468,四方精创,2018-02-06,1806403,60176931.06
7215,300468,四方精创,2018-02-07,1560738,51075315.7
7216,300468,四方精创,2018-02-08,1631131,54702984.23
7217,300468,四方精创,2018-02-09,1552158,50081574.62
7218,300468,四方精创,2018-02-12,2136753,68353826.13
7219,300468,四方精创,2018-02-13,1340823,43484331.16
7220,300468,四方精创,2018-02-14,846680,26958895.34
7221,300468,四方精创,2018-02-22,2443784,81511788.89
7222,300468,四方精创,2018-02-23,1703964,56820179.91
7223,300468,四方精创,2018-02-26,2377063,81863655.79
7224,300468,四方精创,2018-02-27,3487359,127362531.51
7225,300468,四方精创,2018-02-28,4658902,174632642.91
7226,300468,四方精创,2018-03-01,3564472,133640355.2
7227,300468,四方精创,2018-03-02,2687057,100587071.66
7228,300468,四方精创,2018-03-05,2078296,78017990.28
7229,300468,四方精创,2018-03-06,2454301,91662739.31
7230,300468,四方精创,2018-03-07,1772221,65275329.07
7231,300468,四方精创,2018-03-08,3892401,148380283.63
7232,300468,四方精创,2018-03-09,4674999,182847868.61
7233,300468,四方精创,2018-03-12,4565510,181435147.74
7234,300468,四方精创,2018-03-13,7912469,329001588.91
7235,300468,四方精创,2018-03-14,4904833,202604167.93
7236,300468,四方精创,2018-03-15,4772431,190153620.44
7237,300468,四方精创,2018-03-16,3288967,130144539.16
7238,300468,四方精创,2018-03-19,2390589,94101202.5
7239,300468,四方精创,2018-03-20,2551471,97059366.29
7240,300468,四方精创,2018-03-21,3533401,140314841.31
7241,300468,四方精创,2018-03-22,3216981,126607219.48
7242,300468,四方精创,2018-03-23,3664835,134810924.91
7243,300468,四方精创,2018-03-26,2129519,75463922.72
7244,300468,四方精创,2018-03-27,3122502,118152003.6
7245,300468,四方精创,2018-03-28,3897267,151407472.22
7246,300468,四方精创,2018-03-29,2799098,109600160.79
7247,300468,四方精创,2018-03-30,3947448,159775688.62
7248,300468,四方精创,2018-04-02,4110270,168285875.62
7249,300468,四方精创,2018-04-03,2361253,94688193.96
7250,300468,四方精创,2018-04-04,2297882,91299287.63
7251,300468,四方精创,2018-04-09,1969401,77409036.49
7252,300468,四方精创,2018-04-10,3496180,140712783.0
7253,300468,四方精创,2018-04-11,5877596,247584417.44
7254,300468,四方精创,2018-04-12,3767000,159433972.24
7255,300468,四方精创,2018-04-13,4068508,174661090.5
7256,300468,四方精创,2018-04-16,3019484,126029946.78
7257,300468,四方精创,2018-04-17,2858877,117718084.33
7258,300468,四方精创,2018-04-18,2856064,115643685.63
7259,300468,四方精创,2018-04-19,2693434,111110763.76
7260,300468,四方精创,2018-04-20,3229739,132501355.88
7261,300468,四方精创,2018-04-23,3770134,152471863.74
7262,300468,四方精创,2018-04-24,3713922,151465768.19
7263,300468,四方精创,2018-04-25,4721814,199502589.15
7264,300468,四方精创,2018-04-26,4743094,202622235.97
7265,300468,四方精创,2018-04-27,2619916,110824884.87
7266,300468,四方精创,2018-05-02,3530284,140605398.77
7267,300468,四方精创,2018-05-03,2352400,92844625.16
7268,300468,四方精创,2018-05-04,1421484,56565929.71
7269,300468,四方精创,2018-05-07,1796122,72378449.7
7270,300468,四方精创,2018-05-08,1714022,69514534.9
7271,300468,四方精创,2018-05-09,2656471,108564464.68
7272,300468,四方精创,2018-05-10,2414208,98037098.23
7273,300468,四方精创,2018-05-11,1908400,76421591.0
7274,300468,四方精创,2018-05-14,2099874,80540519.81
7275,300468,四方精创,2018-05-15,1210874,46096186.35
7276,300468,四方精创,2018-05-16,870690,33218583.9
7277,300468,四方精创,2018-05-17,834449,31731504.28
7278,300468,四方精创,2018-05-18,1150640,43289162.56
7279,300468,四方精创,2018-05-21,1328839,51442563.59
7280,300468,四方精创,2018-05-22,1299840,50152627.2
7281,300468,四方精创,2018-05-23,1245513,47585192.24
7282,300468,四方精创,2018-05-24,907510,34442323.5
7283,300468,四方精创,2018-05-25,1103230,41112931.18
7284,300468,四方精创,2018-05-28,882101,33031477.06
7285,300468,四方精创,2018-05-29,1395770,52942161.6
7286,300468,四方精创,2018-05-30,1493411,53519358.07
7287,300468,四方精创,2018-05-31,778500,27681707.0
7288,300468,四方精创,2018-06-01,724450,25503390.5
7289,300468,四方精创,2018-06-04,578090,20661204.0
7290,300468,四方精创,2018-06-05,881510,32253389.0
7291,300468,四方精创,2018-06-06,1270845,47921265.4
7292,300468,四方精创,2018-06-07,971281,36524445.14
7293,300468,四方精创,2018-06-08,713711,26473202.0
7294,300468,四方精创,2018-06-11,886980,32770611.0
7295,300468,四方精创,2018-06-12,1513090,54323873.2
7296,300468,四方精创,2018-06-13,817900,29311079.94
7297,300468,四方精创,2018-06-14,729851,25878137.16
7298,300468,四方精创,2018-06-15,1242600,42615425.0
7299,300468,四方精创,2018-06-19,1745945,55362581.65
7300,300468,四方精创,2018-06-20,1136180,35598327.9
7301,300468,四方精创,2018-06-21,998649,31079657.61
7302,300468,四方精创,2018-06-22,668500,20707023.0
7303,300468,四方精创,2018-06-25,846428,27005976.88
7304,300468,四方精创,2018-06-26,1125880,36666980.58
7305,300468,四方精创,2018-06-27,958530,31227007.1
7306,300468,四方精创,2018-06-28,5660170,108506705.34
7307,300468,四方精创,2018-06-29,5581599,104829330.45
7308,300468,四方精创,2018-07-02,3180187,58873067.29
7309,300468,四方精创,2018-07-03,3133620,58210040.21
7310,300468,四方精创,2018-07-04,2596741,47317997.34
7311,300468,四方精创,2018-07-05,2410453,42776237.51
7312,300468,四方精创,2018-07-06,2006457,35049325.15
7313,300468,四方精创,2018-07-09,1851649,32887539.91
7314,300468,四方精创,2018-07-10,2360253,42845857.18
7315,300468,四方精创,2018-07-11,3034701,52694307.62
7316,300468,四方精创,2018-07-12,2240669,39896609.08
7317,300468,四方精创,2018-07-13,1875779,33502463.62
7318,300468,四方精创,2018-07-16,3191649,58068111.54
7319,300468,四方精创,2018-07-17,2601961,46928545.28
7320,300468,四方精创,2018-07-18,3197128,59261583.38
7321,300468,四方精创,2018-07-19,2387829,42157329.14
7322,300468,四方精创,2018-07-20,1587683,28250410.65
7323,300468,四方精创,2018-07-23,2418258,44007073.31
7324,300468,四方精创,2018-07-24,2527798,46322191.45
7325,300468,四方精创,2018-07-25,2603593,48051738.37
7326,300468,四方精创,2018-07-26,2057101,36928236.19
7327,300474,景嘉微,2018-01-02,2746216,146065778.93
7328,300474,景嘉微,2018-01-03,2883367,154877319.85
7329,300474,景嘉微,2018-01-04,3561285,195576910.84
7330,300474,景嘉微,2018-01-05,2996101,160743903.9
7331,300474,景嘉微,2018-01-08,2633763,137882483.42
7332,300474,景嘉微,2018-01-09,1678800,88279409.41
7333,300474,景嘉微,2018-01-10,2741359,140741293.71
7334,300474,景嘉微,2018-01-11,3460320,182193143.5
7335,300474,景嘉微,2018-01-12,2237415,115433064.35
7336,300474,景嘉微,2018-01-15,3226403,159191512.65
7337,300474,景嘉微,2018-01-16,1521543,73750039.19
7338,300474,景嘉微,2018-01-17,3362781,162752444.65
7339,300474,景嘉微,2018-01-18,1557277,75653192.87
7340,300474,景嘉微,2018-01-19,3868987,195261704.49
7341,300474,景嘉微,2018-01-22,4957391,252210469.75
7342,300474,景嘉微,2018-01-23,2709279,139450039.79
7343,300474,景嘉微,2018-01-24,5241671,280504018.95
7344,300474,景嘉微,2018-01-25,3853012,210265803.31
7345,300474,景嘉微,2018-01-26,2317699,124345075.65
7346,300474,景嘉微,2018-01-29,4041241,208326584.01
7347,300474,景嘉微,2018-01-30,2316605,115280895.12
7348,300474,景嘉微,2018-01-31,2424824,115668937.08
7349,300474,景嘉微,2018-02-01,2034765,96488222.51
7350,300474,景嘉微,2018-02-02,2221674,106439378.8
7351,300474,景嘉微,2018-02-05,1661226,80101749.84
7352,300474,景嘉微,2018-02-06,3133514,142011609.18
7353,300474,景嘉微,2018-02-07,4504948,185925237.65
7354,300474,景嘉微,2018-02-08,2333741,99066607.44
7355,300474,景嘉微,2018-02-09,2522902,104319711.24
7356,300474,景嘉微,2018-02-12,2266878,94637549.76
7357,300474,景嘉微,2018-02-13,1844500,77168180.01
7358,300474,景嘉微,2018-02-14,1066700,43632865.48
7359,300474,景嘉微,2018-02-22,1894900,79858569.0
7360,300474,景嘉微,2018-02-23,1764049,74544224.28
7361,300474,景嘉微,2018-02-26,4403733,199545096.53
7362,300474,景嘉微,2018-02-27,4505033,214931171.96
7363,300474,景嘉微,2018-02-28,4084741,195287512.23
7364,300474,景嘉微,2018-03-01,4108960,199745998.32
7365,300474,景嘉微,2018-03-02,4128601,203601914.3
7366,300474,景嘉微,2018-03-05,4788134,238244475.4
7367,300474,景嘉微,2018-03-06,7048762,369805145.7
7368,300474,景嘉微,2018-03-07,3668093,192513710.63
7369,300474,景嘉微,2018-03-08,2865259,148734737.68
7370,300474,景嘉微,2018-03-09,4164270,221256507.31
7371,300474,景嘉微,2018-03-12,5511991,303833939.87
7372,300474,景嘉微,2018-03-13,4472662,246308201.81
7373,300474,景嘉微,2018-03-14,3740164,204376440.71
7374,300474,景嘉微,2018-03-15,4165988,223197508.4
7375,300474,景嘉微,2018-03-16,4125500,215578864.66
7376,300474,景嘉微,2018-03-19,4611439,243757353.9
7377,300474,景嘉微,2018-03-20,4520407,244180878.6
7378,300474,景嘉微,2018-03-21,5594163,306242919.93
7379,300474,景嘉微,2018-03-22,4847081,264178707.47
7380,300474,景嘉微,2018-03-23,8247140,445906123.78
7381,300474,景嘉微,2018-03-26,10877737,622124946.1
7382,300474,景嘉微,2018-03-27,11022609,655625462.35
7383,300474,景嘉微,2018-03-28,6820635,397812562.58
7384,300474,景嘉微,2018-03-29,4850102,280350002.71
7385,300474,景嘉微,2018-03-30,6862297,406993946.92
7386,300474,景嘉微,2018-04-02,7431870,446796251.5
7387,300474,景嘉微,2018-04-03,3724234,215312414.48
7388,300474,景嘉微,2018-04-04,4394636,259894420.09
7389,300474,景嘉微,2018-04-09,4062001,232041851.86
7390,300474,景嘉微,2018-04-10,3698161,207334463.74
7391,300474,景嘉微,2018-04-11,2440221,137205414.1
7392,300474,景嘉微,2018-04-12,2384500,133375978.88
7393,300474,景嘉微,2018-04-13,3966011,223846132.46
7394,300474,景嘉微,2018-04-16,4330171,250831465.16
7395,300474,景嘉微,2018-04-17,4827577,283694504.69
7396,300474,景嘉微,2018-04-18,10916464,655549862.66
7397,300474,景嘉微,2018-04-19,7481564,454804030.55
7398,300474,景嘉微,2018-04-20,7494158,460618314.2
7399,300474,景嘉微,2018-04-23,5368984,317331537.3
7400,300474,景嘉微,2018-04-24,4407336,260085202.47
7401,300474,景嘉微,2018-04-25,3740145,221506660.57
7402,300474,景嘉微,2018-04-26,3546867,210925772.8
7403,300474,景嘉微,2018-04-27,4430470,248232984.06
7404,300474,景嘉微,2018-05-02,3686732,197350209.6
7405,300474,景嘉微,2018-05-03,3542822,184974778.84
7406,300474,景嘉微,2018-05-04,3042591,165215534.59
7407,300474,景嘉微,2018-05-07,2307794,125593506.03
7408,300474,景嘉微,2018-05-08,2448757,133332779.88
7409,300474,景嘉微,2018-05-09,2156024,117763725.24
7410,300474,景嘉微,2018-05-10,3590206,189021068.59
7411,300474,景嘉微,2018-05-11,1864692,97039075.6
7412,300474,景嘉微,2018-05-14,3414266,174168457.48
7413,300474,景嘉微,2018-05-15,3468920,174471033.71
7414,300474,景嘉微,2018-05-16,2582540,131794492.16
7415,300474,景嘉微,2018-05-17,1540704,78316801.52
7416,300474,景嘉微,2018-05-18,1930190,96525559.2
7417,300474,景嘉微,2018-05-21,3219502,165596886.32
7418,300474,景嘉微,2018-05-22,2332251,121169368.62
7419,300474,景嘉微,2018-05-23,3944236,208208517.01
7420,300474,景嘉微,2018-05-24,1942699,100417672.23
7421,300474,景嘉微,2018-05-25,3502159,172997488.07
7422,300474,景嘉微,2018-05-28,2465600,118751470.71
7423,300474,景嘉微,2018-05-29,1994400,96697213.42
7424,300474,景嘉微,2018-05-30,2485625,120482157.25
7425,300474,景嘉微,2018-05-31,2059800,99221373.0
7426,300474,景嘉微,2018-06-01,1649309,79238466.21
7427,300474,景嘉微,2018-06-04,1806009,87540524.49
7428,300474,景嘉微,2018-06-05,2424166,119372032.83
7429,300474,景嘉微,2018-06-06,1997094,98836914.0
7430,300474,景嘉微,2018-06-07,1419319,69218034.5
7431,300474,景嘉微,2018-06-08,2734157,127875785.3
7432,300474,景嘉微,2018-06-11,2034831,92582492.85
7433,300474,景嘉微,2018-06-12,1777700,79677331.0
7434,300474,景嘉微,2018-06-13,1959200,90110603.48
7435,300474,景嘉微,2018-06-14,1527931,69900989.61
7436,300474,景嘉微,2018-06-15,1708800,77921815.99
7437,300474,景嘉微,2018-06-19,3157895,142586594.56
7438,300474,景嘉微,2018-06-20,2393095,105086354.55
7439,300474,景嘉微,2018-06-21,2514091,108729130.85
7440,300474,景嘉微,2018-06-22,1571269,66251311.9
7441,300474,景嘉微,2018-06-25,1201691,51166497.27
7442,300474,景嘉微,2018-06-26,2199111,94781241.21
7443,300474,景嘉微,2018-06-27,1986612,88057986.08
7444,300474,景嘉微,2018-06-28,1515800,67505821.0
7445,300474,景嘉微,2018-06-29,3253600,148341222.0
7446,300474,景嘉微,2018-07-02,2649726,121641734.66
7447,300474,景嘉微,2018-07-03,4597494,219617888.04
7448,300474,景嘉微,2018-07-04,3999347,194503272.4
7449,300474,景嘉微,2018-07-05,2459856,117828133.22
7450,300474,景嘉微,2018-07-06,3489599,170488192.2
7451,300474,景嘉微,2018-07-09,2479140,120819183.84
7452,300474,景嘉微,2018-07-10,2491605,119335691.46
7453,300474,景嘉微,2018-07-11,2332164,109009068.2
7454,300474,景嘉微,2018-07-12,3416000,166658137.0
7455,300474,景嘉微,2018-07-13,2281998,112157031.61
7456,300474,景嘉微,2018-07-16,4370173,222454086.68
7457,300474,景嘉微,2018-07-17,2412396,123712324.18
7458,300474,景嘉微,2018-07-18,3912800,198271040.65
7459,300474,景嘉微,2018-07-19,2882293,139014758.1
7460,300474,景嘉微,2018-07-20,2707782,132565355.22
7461,300474,景嘉微,2018-07-23,4979000,258428432.65
7462,300474,景嘉微,2018-07-24,3372494,175985013.43
7463,300474,景嘉微,2018-07-25,3221018,170232015.06
7464,300474,景嘉微,2018-07-26,3279474,165862989.57
7465,300477,合纵科技,2018-01-02,1220663,26666198.81
7466,300477,合纵科技,2018-01-03,2546134,56980435.0
7467,300477,合纵科技,2018-01-04,4408602,103220150.98
7468,300477,合纵科技,2018-01-05,2202855,51719408.26
7469,300477,合纵科技,2018-01-08,1864375,43047574.0
7470,300477,合纵科技,2018-01-09,2989224,67293843.3
7471,300477,合纵科技,2018-01-10,2414787,52247603.7
7472,300477,合纵科技,2018-01-11,3046292,66073954.1
7473,300477,合纵科技,2018-01-12,2049725,44792218.75
7474,300477,合纵科技,2018-01-15,2400850,52380332.0
7475,300477,合纵科技,2018-01-16,1648467,35722335.23
7476,300477,合纵科技,2018-01-17,2847950,61574607.0
7477,300477,合纵科技,2018-01-18,4490667,101754712.3
7478,300477,合纵科技,2018-01-19,2005100,45778761.5
7479,300477,合纵科技,2018-01-22,1608608,36514456.88
7480,300477,合纵科技,2018-01-23,2878918,66317033.26
7481,300477,合纵科技,2018-01-24,1650300,37868643.92
7482,300477,合纵科技,2018-01-25,1623460,36895861.5
7483,300477,合纵科技,2018-01-26,1452659,32318938.24
7484,300477,合纵科技,2018-01-29,2228378,49442457.96
7485,300477,合纵科技,2018-01-30,1194509,26565778.56
7486,300477,合纵科技,2018-01-31,1517969,33090025.6
7487,300477,合纵科技,2018-02-01,3265200,66449901.28
7488,300477,合纵科技,2018-02-02,0,0.0
7489,300477,合纵科技,2018-02-05,0,0.0
7490,300477,合纵科技,2018-02-06,0,0.0
7491,300477,合纵科技,2018-02-07,0,0.0
7492,300477,合纵科技,2018-02-08,0,0.0
7493,300477,合纵科技,2018-02-09,0,0.0
7494,300477,合纵科技,2018-02-12,0,0.0
7495,300477,合纵科技,2018-02-13,0,0.0
7496,300477,合纵科技,2018-02-14,0,0.0
7497,300477,合纵科技,2018-02-22,0,0.0
7498,300477,合纵科技,2018-02-23,0,0.0
7499,300477,合纵科技,2018-02-26,0,0.0
7500,300477,合纵科技,2018-02-27,0,0.0
7501,300477,合纵科技,2018-02-28,0,0.0
7502,300477,合纵科技,2018-03-01,0,0.0
7503,300477,合纵科技,2018-03-02,2366402,51043291.14
7504,300477,合纵科技,2018-03-05,7207316,170929816.76
