,ticker,date,sentiment_sum,count,sentiment_mean,weighted_sentiment_sum,weighted_sentiment_mean,tradeDate_x,mean_price,mean_price_change,tradeDate_y,preClosePrice,actPreClosePrice,openPrice,negMarketValue,marketValue,PE,PE1,PB
519,002033,2018-07-17,41,23,1.7826086956521738,28.354030799999997,1.232783947826087,2018-07-17,7.600205697501173,0.029262447236780176,2018-07-17,7.42,7.42,7.38,4055163876,4055241366,20.0403,21.9805,1.7105
520,002033,2018-07-18,25,14,1.7857142857142858,17.2514818,1.2322487,2018-07-18,7.5099941519110205,-0.011869618952525585,2018-07-18,7.38,7.38,7.4,4154070312,4154149692,19.9322,22.5166,1.7523
521,002033,2018-07-19,18,12,1.5,13.635495999999998,1.136291333333333,2018-07-19,7.573978728331214,0.008519923601260304,2018-07-19,7.56,7.56,7.55,4170554718,4170634413,20.4184,22.6059,1.7592
522,002033,2018-07-23,24,15,1.6,17.889609999999998,1.1926406666666665,2018-07-23,7.616411004276379,0.007851191027856252,2018-07-23,7.59,7.59,7.59,4170554718,4170634413,20.4994,22.6059,1.7592
523,002033,2018-07-24,20,11,1.8181818181818181,11.033655,1.0030595454545455,2018-07-24,7.594800079163505,-0.0028374158249521164,2018-07-24,7.59,7.59,7.62,4181544322,4181624227,20.4994,22.6655,1.7638
524,002035,2018-01-02,2,1,2.0,1.328396,1.328396,2018-01-02,31.97917926443801,0.013471093248365928,2018-01-02,30.14,30.14,30.12,16283856042,18185883246,40.0328,43.7602,9.2913
525,002035,2018-01-10,2,1,2.0,0.0333846,0.0333846,2018-01-10,32.998856234470026,-0.01459961930829623,2018-01-10,33.73,33.73,33.5,17481964452,19523936076,44.8011,46.9799,9.9749
526,002035,2018-02-12,2,1,2.0,0.0202054,0.0202054,2018-02-12,30.640797291643587,0.030837420224930856,2018-02-12,28.77,28.77,28.77,15591036831,17412139653,38.2131,41.8983,8.896
527,002035,2018-02-27,2,2,1.0,0.4671092,0.2335546,2018-02-27,29.64239418376273,-0.013973460491092049,2018-02-27,32.24,32.24,31.3,15747311841,17586668283,42.8221,42.3183,8.9852
528,002035,2018-03-01,0,3,0.0,0.0,0.0,2018-03-01,29.930993595475535,0.007181575480485591,2018-03-01,29.86,29.86,29.75,15408715986,17208522918,39.6609,41.4084,8.792
529,002035,2018-03-14,0,1,0.0,0.0,0.0,2018-03-14,28.48951044321817,0.01084383168315628,2018-03-14,29.18,29.18,29.0,14851335117,16586037471,38.7577,39.9105,8.4739
530,002035,2018-03-19,6,3,2.0,0.808746,0.269582,2018-03-19,27.694295451750705,-0.01229334714054231,2018-03-19,27.67,27.67,27.67,14611713435,16318426905,36.7521,39.2666,8.3372
531,002035,2018-04-18,2,1,2.0,0.278554,0.278554,2018-04-18,25.88651804958423,0.018289510493888494,2018-04-18,25.25,25.25,25.5,13241702514,14788392582,33.5378,35.5849,7.5555
532,002035,2018-04-24,2,1,2.0,0.558628,0.558628,2018-04-24,26.63465707828029,-0.0005717400989441179,2018-04-24,25.28,25.28,25.28,13903266723,15527230449,26.8434,33.6402,6.7381
533,002035,2018-04-26,2,2,1.0,1.291045,0.6455225,2018-04-26,27.370784583241903,0.04209558760476373,2018-04-26,26.7,26.7,26.26,13549043367,15131632221,28.3512,32.7831,6.5664
534,002035,2018-05-03,6,3,2.0,1.217686,0.40589533333333333,2018-05-03,28.908307315917657,0.028412019207196382,2018-05-03,28.01,28.01,28.2,14653386771,16364967873,29.7422,35.4552,7.1016
535,002035,2018-05-07,1,1,1.0,0.692938,0.692938,2018-05-07,29.533086503636486,0.011435915636876626,2018-05-07,28.62,28.62,28.7,15075329298,16836195174,30.39,36.4761,7.3061
536,002035,2018-05-09,4,2,2.0,1.327483,0.6637415,2018-05-09,29.322037538263707,0.0007287622020086815,2018-05-09,29.27,29.27,29.01,15174303471,16946729973,31.0802,36.7156,7.3541
537,002035,2018-05-21,1,1,1.0,0.16858099999999998,0.16858099999999998,2018-05-21,27.923125094991555,-0.005528678017123645,2018-05-21,27.88,27.88,28.12,14611713435,16318426905,29.6042,35.3543,7.0814
538,002035,2018-05-22,2,1,2.0,1.494628,1.494628,2018-05-22,27.991500732539897,0.0024487100679360108,2018-05-22,28.05,28.05,27.9,14424183423,16108992549,29.7847,34.9006,6.9906
539,002035,2018-05-23,1,1,1.0,0.7950050000000001,0.7950050000000001,2018-05-23,27.16320055321535,-0.029591131509489,2018-05-23,27.69,27.69,27.63,14715896775,16434779325,29.4024,35.6064,7.1319
540,002035,2018-05-24,1,1,1.0,0.7466,0.7466,2018-05-24,27.091435284798173,-0.0026420034073887377,2018-05-24,28.25,28.25,28.36,14221025910,15882105330,29.9971,34.409,6.8921
541,002035,2018-05-28,3,2,1.5,0.9026974799999999,0.45134873999999997,2018-05-28,28.480144668072562,0.010953814402987483,2018-05-28,26.98,26.98,26.95,14950309290,16696572270,28.6485,36.1736,7.2455
542,002035,2018-05-30,0,2,0.0,0.0,0.0,2018-05-30,29.20684323313205,0.03244324838929047,2018-05-30,28.51,28.51,28.03,14794034280,16522043640,30.2732,35.7955,7.1698
543,002035,2018-05-31,0,1,0.0,0.0,0.0,2018-05-31,28.982238529818844,-0.007690139653929395,2018-05-31,28.4,28.4,28.44,15242022642,17022359046,30.1563,36.8794,7.3869
544,002035,2018-06-11,0,1,0.0,0.0,0.0,2018-06-11,30.008249353721503,0.021429057013199637,2018-06-11,29.0,29.0,28.94,15210767640,16987453320,30.7935,36.8038,7.3718
545,002035,2018-06-14,0,1,0.0,0.0,0.0,2018-06-14,28.25791907799204,-0.039982010032462045,2018-06-14,29.99,29.99,30.06,15075329298,16836195174,31.8447,36.4761,7.3061
546,002035,2018-06-26,2,1,2.0,0.861932,0.861932,2018-06-26,24.72655430485065,-0.011871856359834898,2018-06-26,26.22,26.22,25.99,13283375850,14834933550,27.8415,32.1403,6.4377
547,002035,2018-06-28,2,2,1.0,0.211508,0.105754,2018-06-28,24.298418377218226,0.0031157932472409833,2018-06-28,24.38,24.38,24.23,12429072462,13880843706,25.8877,30.0732,6.0236
548,002035,2018-07-02,33,48,0.6875,9.4186266,0.19622138749999998,2018-07-02,20.532546668374643,-0.08772073976534023,2018-07-02,24.43,24.43,23.5,11454958233,12792948579,25.9408,27.7163,5.5515
549,002035,2018-07-03,7,20,0.35,2.1923936,0.10961968,2018-07-03,20.592293341842215,0.00290985207205674,2018-07-03,21.99,21.99,21.36,11277846555,12595149465,23.3499,27.2878,5.4657
550,002035,2018-07-04,4,17,0.23529411764705882,1.108781,0.06522241176470589,2018-07-04,13.566145194224836,-0.3412028000465931,2018-07-04,21.65,21.65,20.79,10647537348,11891217324,22.9889,25.7627,5.1602
551,002035,2018-07-05,1,4,0.25,0.275222,0.0688055,2018-07-05,13.39100787985035,-0.012909880578975574,2018-07-05,13.43,20.44,13.53,10579914988,11815587574,21.7041,25.5988,5.1274
552,002035,2018-07-09,0,1,0.0,0.0,0.0,2018-07-09,13.259014523833725,-0.041553211837042525,2018-07-09,13.8,13.8,13.69,10759632894,12016295487,21.9802,26.0336,5.2145
553,002035,2018-07-11,15,11,1.3636363636363635,2.9012876,0.2637534181818182,2018-07-11,13.671056236415511,0.029167918814303473,2018-07-11,13.55,13.55,12.8,10470521480,11693417540,21.581999999999997,25.3341,5.0744
554,002035,2018-07-12,6,8,0.75,0.514774,0.06434675,2018-07-12,14.691269080945215,0.07462575143332151,2018-07-12,13.4,13.4,13.49,10915909334,12190824107,21.343000000000004,26.4118,5.2902
555,002035,2018-07-16,20,37,0.5405405405405406,9.420346510000002,0.25460395972972977,2018-07-16,14.753250067552376,-0.04250059963235919,2018-07-16,14.6,14.6,15.65,11861381796,13246722258,23.2544,28.6994,5.7485
556,002035,2018-07-17,50,80,0.625,26.7764316,0.33470539499999996,2018-07-17,13.999804855561456,-0.051069778424485124,2018-07-17,15.18,15.18,15.24,11634780958,12993655759,24.1782,28.1511,5.6386
557,002035,2018-07-18,8,28,0.2857142857142857,5.00543,0.17876535714285713,2018-07-18,13.61178641631078,-0.02771598913370099,2018-07-18,14.89,14.89,14.65,10759632894,12016295487,23.7163,26.0336,5.2145
558,002035,2018-07-19,9,29,0.3103448275862069,4.9720580000000005,0.17145027586206898,2018-07-19,13.779072957472723,0.01228983000802053,2018-07-19,13.77,13.77,13.87,10814329648,12077380504,21.9324,26.166,5.2410000000000005
559,002035,2018-07-23,4,15,0.26666666666666666,0.619089,0.0412726,2018-07-23,14.429544173064755,0.04970505293281313,2018-07-23,13.71,13.71,13.71,10845584936,12112286228,21.8368,26.2416,5.2562
560,002035,2018-07-24,11,15,0.7333333333333333,3.8721373,0.25814248666666667,2018-07-24,14.26760252742368,-0.011222921784554196,2018-07-24,13.88,13.88,13.88,11408180120,12740589260,22.1076,27.6029,5.5288
561,002035,2018-07-25,2,2,1.0,0.84368,0.42184,2018-07-25,14.251499045123426,-0.0011286747208790748,2018-07-25,14.6,14.6,14.58,11126882528,12426437744,23.2544,26.9222,5.3925
562,002129,2018-01-23,0,2,0.0,0.0,0.0,2018-01-23,10.644263026588117,0.008267482221966382,2018-01-23,10.31,10.31,10.31,27949579805,27949579805,54.0468,46.2649,2.3901
563,002129,2018-01-29,8,6,1.3333333333333333,4.017663,0.6696105,2018-01-29,10.110957928842048,-0.005022974199151986,2018-01-29,10.46,10.46,10.42,26574576825,26574576825,54.8331,43.9888,2.2725
564,002129,2018-02-12,0,3,0.0,0.0,0.0,2018-02-12,8.018734133820152,-0.000897135227255319,2018-02-12,8.88,8.88,7.99,21153892000,21153892000,46.5505,35.016,1.8090000000000002
565,002129,2018-02-26,4,5,0.8,2.921973,0.5843946,2018-02-26,9.024952743960323,0.07582141940392684,2018-02-26,7.85,7.85,7.93,22846203360,22846203360,41.1511,37.8173,1.9537
566,002129,2018-03-12,3,3,1.0,1.3046,0.4348666666666667,2018-03-12,10.256323738464966,0.04334172011091675,2018-03-12,9.38,9.38,9.5,25992844795,25992844795,49.1716,43.0259,2.2228
567,002129,2018-03-13,3,2,1.5,1.383511,0.6917555,2018-03-13,10.045531709651433,-0.02055239617905047,2018-03-13,9.83,9.83,10.12,27341405410,27341405410,51.5306,45.2582,2.3381
568,002129,2018-03-14,2,1,2.0,0.2059,0.2059,2018-03-14,10.200765794461347,0.015453048111009338,2018-03-14,10.34,10.34,10.25,26230826080,26230826080,54.2041,43.4198,2.2431
569,002129,2018-03-15,1,1,1.0,0.42394,0.42394,2018-03-15,10.096613225927397,-0.0102102695653008,2018-03-15,9.92,9.92,10.15,27024097030,27024097030,52.0023,44.7329,2.311
570,002129,2018-03-19,3,2,1.5,1.205219,0.6026095,2018-03-19,9.511189423905895,-0.052318271304593766,2018-03-19,10.09,10.09,9.95,26125056620,26125056620,52.8935,43.2447,2.2341
571,002129,2018-03-26,9,7,1.2857142857142858,3.5131708,0.5018815428571429,2018-03-26,9.762023822478904,0.07513840050443421,2018-03-26,8.65,8.65,8.54,25120246750,25120246750,45.3448,41.5815,2.1482
572,002129,2018-03-27,0,1,0.0,0.0,0.0,2018-03-27,9.758794568522893,-0.0003307975902061555,2018-03-27,9.5,9.5,9.59,26257268445,26257268445,49.8006,43.4636,2.2454
573,002129,2018-03-28,1,1,1.0,0.566909,0.566909,2018-03-28,9.969997857031547,0.021642354188896817,2018-03-28,9.93,9.93,9.73,25807748240,25807748240,52.0548,42.7195,2.2069
574,002129,2018-04-12,1,1,1.0,0.532044,0.532044,2018-04-12,10.696213070474371,0.014526046445165752,2018-04-12,10.56,10.56,10.5,27764483250,27764483250,55.3573,45.9585,2.3743
575,002129,2018-04-16,0,1,0.0,0.0,0.0,2018-04-16,10.573838834977996,-0.028076864763445286,2018-04-16,10.73,10.73,10.73,28637081295,28637081295,56.2485,57.2881,2.4012
576,002129,2018-04-17,1,1,1.0,0.776706,0.776706,2018-04-17,10.815023729020838,0.022809586736371346,2018-04-17,10.83,10.83,11.0,26944769935,26944769935,47.3436,53.9026,2.2593
577,002129,2018-04-18,8,6,1.3333333333333333,1.583439,0.2639065,2018-04-18,11.427106317982954,0.0565955844664181,2018-04-18,10.19,10.19,10.36,29245255690,29245255690,44.5458,58.5047,2.4522
578,002129,2018-05-07,20,13,1.5384615384615385,4.9877443999999995,0.3836726461538461,2018-05-07,11.437133215680381,0.0008774660371932974,2018-05-07,11.37,11.37,0.0,30064969005,30064969005,49.7042,60.1445,2.521
579,002129,2018-05-08,16,15,1.0666666666666667,4.098496,0.27323306666666664,2018-05-08,11.361891016107165,-0.006578763939730892,2018-05-08,11.37,11.37,11.56,29641891165,29641891165,49.7042,59.2982,2.4855
580,002129,2018-05-09,5,7,0.7142857142857143,2.29396,0.32770857142857146,2018-05-09,11.09229180625179,-0.0237283749222007,2018-05-09,11.21,11.21,11.3,29800545355,29800545355,49.0048,59.6156,2.4988
581,002129,2018-05-10,10,6,1.6666666666666667,3.075045,0.5125075,2018-05-10,11.087075118161914,-0.0004702984902484886,2018-05-10,11.27,11.27,11.36,29192370960,29192370960,49.2671,58.3989,2.4478
582,002129,2018-05-14,4,5,0.8,2.221926,0.4443852,2018-05-14,10.812158631916557,-0.009957896397741806,2018-05-14,11.0,11.0,11.02,28399100010,28399100010,48.0867,56.812,2.3813
583,002129,2018-05-15,0,2,0.0,0.0,0.0,2018-05-15,10.687548837827237,-0.011524969095577542,2018-05-15,10.74,10.74,10.64,28927947310,28927947310,46.9501,57.87,2.4256
584,002129,2018-05-16,4,6,0.6666666666666666,2.070682,0.3451136666666667,2018-05-16,10.562756320943922,-0.011676439450889475,2018-05-16,10.94,10.94,10.9,27896695075,27896695075,47.8245,55.8069,2.3391
585,002129,2018-05-17,0,3,0.0,0.0,0.0,2018-05-17,10.224543499965627,-0.03201937171528646,2018-05-17,10.55,10.55,10.54,27764483250,27764483250,46.1196,55.5425,2.3281
586,002129,2018-05-21,0,4,0.0,0.0,0.0,2018-05-21,10.620719008415861,0.008503665603730282,2018-05-21,10.19,10.19,10.26,28266888185,28266888185,44.5458,56.5475,2.3702
587,002129,2018-05-22,10,10,1.0,3.6987243999999997,0.36987243999999997,2018-05-22,10.93178604904462,0.02928869885195806,2018-05-22,10.69,10.69,10.6,28161118725,28161118725,46.7316,56.3359,2.3613
588,002129,2018-05-23,11,9,1.2222222222222223,3.258501,0.36205566666666666,2018-05-23,10.833138687014491,-0.009023901637623899,2018-05-23,10.65,10.65,10.6,28875062580,28875062580,46.5567,57.7642,2.4212
589,002129,2018-05-24,4,5,0.8,0.97528,0.195056,2018-05-24,10.402044650095213,-0.03979401070864386,2018-05-24,10.92,10.92,10.94,28531311835,28531311835,47.736999999999995,57.0765,2.3924
590,002129,2018-05-28,2,2,1.0,1.175579,0.5877895,2018-05-28,9.983603892026158,-0.030051692707119493,2018-05-28,10.25,10.25,10.29,26706788650,26706788650,44.8081,53.4266,2.2394
591,002129,2018-05-29,7,7,1.0,3.2235202,0.4605028857142857,2018-05-29,9.569051376210004,-0.04152333368787353,2018-05-29,10.1,10.1,10.1,25913517700,25913517700,44.1524,51.8396,2.1729
592,002129,2018-05-30,2,2,1.0,0.223662,0.111831,2018-05-30,9.36816518644358,-0.020993323357616722,2018-05-30,9.8,9.8,9.55,24750053640,24750053640,42.8409,49.5121,2.0753
593,002129,2018-05-31,2,3,0.6666666666666666,0.9556,0.31853333333333333,2018-05-31,9.307522261723456,-0.006473297973852876,2018-05-31,9.36,9.36,9.48,24935150195,24935150195,40.9174,49.8824,2.0908
594,002129,2018-06-04,24,25,0.96,10.528970399999999,0.42115881599999994,2018-06-04,7.970504452324847,-0.04606368941889205,2018-06-04,9.19,9.19,8.3,21867835855,21867835855,40.1743,43.7463,1.8336
595,002129,2018-06-05,9,11,0.8181818181818182,6.0289976,0.5480906909090909,2018-06-05,8.246717863052744,0.0346544453215043,2018-06-05,8.27,8.27,8.03,21867835855,21867835855,36.1525,43.7463,1.8336
596,002129,2018-06-06,11,7,1.5714285714285714,7.4996842,1.071383457142857,2018-06-06,8.342997162638444,0.011674862798090047,2018-06-06,8.27,8.27,8.22,21894278220,21894278220,36.1525,43.7992,1.8358
597,002129,2018-06-07,4,4,1.0,3.512504,0.878126,2018-06-07,8.196992755639117,-0.017500234526407588,2018-06-07,8.28,8.28,8.33,21894278220,21894278220,36.1962,43.7992,1.8358
598,002129,2018-06-11,1,1,1.0,0.298307,0.298307,2018-06-11,8.096874888906587,0.003819091548131981,2018-06-11,8.15,8.15,8.17,21312546190,21312546190,35.6279,42.6354,1.7871
599,002129,2018-06-12,9,7,1.2857142857142858,6.619148999999999,0.9455927142857142,2018-06-12,8.194548074535241,0.012063072107298511,2018-06-12,8.06,8.06,8.15,21524085110,21524085110,35.2345,43.0586,1.8048
600,002129,2018-06-13,10,6,1.6666666666666667,3.2583266999999996,0.54305445,2018-06-13,8.067738865219171,-0.015474826453228396,2018-06-13,8.14,8.14,8.11,21286103825,21286103825,35.5842,42.5826,1.7848
601,002129,2018-06-14,19,14,1.3571428571428572,4.15814352,0.29701025142857146,2018-06-14,7.966002927439479,-0.012610216998753754,2018-06-14,8.05,8.05,8.04,21180334365,21180334365,35.1908,42.371,1.776
602,002129,2018-06-19,4,6,0.6666666666666666,2.424486,0.40408099999999997,2018-06-19,7.239180986236742,-0.025259321234970766,2018-06-19,7.89,7.89,7.75,18774079150,18774079150,34.4913,37.5573,1.5742
603,002129,2018-06-20,11,8,1.375,7.541379,0.942672375,2018-06-20,7.079563818564923,-0.02204906438660481,2018-06-20,7.1,7.1,7.09,19197156990,19197156990,31.0378,38.4036,1.6097
604,002129,2018-06-21,14,15,0.9333333333333333,6.403515,0.426901,2018-06-21,7.125494242326019,0.006487747683077805,2018-06-21,7.26,7.26,7.33,18192347120,18192347120,31.7373,36.3935,1.5254
605,002129,2018-06-25,11,13,0.8461538461538461,6.807662,0.5236663076923077,2018-06-25,7.704178023931866,0.015652685828030366,2018-06-25,7.18,7.2,7.36,19884658480,19884658480,31.475,39.779,1.6673
606,002129,2018-06-26,16,15,1.0666666666666667,6.857342200000001,0.4571561466666667,2018-06-26,7.700035204677419,-0.0005377366983964071,2018-06-26,7.52,7.52,7.41,20572159970,20572159970,32.8738,41.1543,1.725
607,002129,2018-06-27,1,2,0.5,0.930954,0.465477,2018-06-27,7.7240588307513764,0.0031199371737111736,2018-06-27,7.78,7.78,7.83,20069755035,20069755035,34.0104,40.1493,1.6829
608,002129,2018-06-28,14,10,1.4,5.3397483999999995,0.53397484,2018-06-28,7.680725339925783,-0.005610196889370145,2018-06-28,7.59,7.59,7.64,20228409225,20228409225,33.1799,40.4666,1.6962
609,002129,2018-07-02,5,8,0.625,2.815092,0.3518865,2018-07-02,7.911394077445115,0.004030344754159643,2018-07-02,7.83,7.83,7.84,20889468350,20889468350,34.229,41.7891,1.7516
610,002129,2018-07-03,20,15,1.3333333333333333,9.4656342,0.6310422800000001,2018-07-03,8.126872174106035,0.027236425660457808,2018-07-03,7.9,7.9,7.87,21259661460,21259661460,34.535,42.5297,1.7826
611,002129,2018-07-04,11,9,1.2222222222222223,2.9480584399999996,0.32756204888888885,2018-07-04,8.006152099460804,-0.01485443256138208,2018-07-04,8.04,8.04,8.0,21312546190,21312546190,35.147,42.6354,1.7871
612,002129,2018-07-05,8,5,1.6,3.5800998,0.71601996,2018-07-05,7.944239097734039,-0.0077331783055851755,2018-07-05,8.06,8.06,7.99,20625044700,20625044700,35.2345,41.2601,1.7294
613,002129,2018-07-09,2,2,1.0,0.74425,0.372125,2018-07-09,8.00263395834064,0.0003972100392857225,2018-07-09,7.9,7.9,7.93,21338988555,21338988555,34.535,42.6883,1.7893
614,002129,2018-07-10,3,5,0.6,0.513274,0.1026548,2018-07-10,7.819067813224958,-0.02293821585134015,2018-07-10,8.07,8.07,8.05,21180334365,21180334365,35.2782,42.371,1.776
615,002129,2018-07-11,4,4,1.0,2.229822,0.5574555,2018-07-11,8.131230815826937,0.039923301608152606,2018-07-11,8.01,8.01,7.8,20783698890,20783698890,35.0159,41.5775,1.7427
616,002129,2018-07-12,9,11,0.8181818181818182,4.8548670000000005,0.4413515454545455,2018-07-12,8.202760282650233,0.008796880625263848,2018-07-12,7.86,7.86,7.87,21656296935,21656296935,34.3602,43.3231,1.8159
617,002129,2018-07-16,19,17,1.1176470588235294,7.1606664,0.4212156705882353,2018-07-16,8.566536429760989,-0.0002853646711324931,2018-07-16,8.17,8.17,8.35,22661106805,22661106805,35.7153,45.3332,1.9001
618,002129,2018-07-17,4,5,0.8,3.0342279999999997,0.6068456,2018-07-17,8.605956214307737,0.00460160122704889,2018-07-17,8.57,8.57,8.59,22951972820,22951972820,37.4639,45.9151,1.9245
619,002129,2018-07-18,7,11,0.6363636363636364,1.8296826,0.16633478181818181,2018-07-18,8.38364726531874,-0.025831986992845724,2018-07-18,8.68,8.68,8.66,22449567885,22449567885,37.9448,44.91,1.8824
620,002129,2018-07-19,6,3,2.0,3.1558859999999997,1.0519619999999998,2018-07-19,8.539661278723775,0.01860932461345688,2018-07-19,8.49,8.49,8.47,22000047680,22000047680,37.1142,44.0108,1.8447
621,002129,2018-07-23,9,8,1.125,4.8803572,0.61004465,2018-07-23,8.805218209949413,0.007536591434043949,2018-07-23,8.68,8.68,8.65,22978415185,22978415185,37.9448,45.968,1.9267
622,002129,2018-07-24,1,1,1.0,0.6195970000000001,0.6195970000000001,2018-07-24,8.859090982491507,0.006118277963994334,2018-07-24,8.69,8.69,8.71,23480820120,23480820120,37.9885,46.9731,1.9689
623,002154,2018-01-08,4,2,2.0,0.3432654,0.1716327,2018-01-08,3.4258285442485237,-0.0018112220168938764,2018-01-08,3.49,3.49,3.48,3655586700,4320434700,-13.862,-100.79,1.6544
624,002154,2018-01-31,2,1,2.0,0.20918,0.20918,2018-01-31,3.181634980896678,-0.051663146260017,2018-01-31,3.31,3.31,3.31,3527320500,4168840500,-13.147,-97.2535,1.5963
625,002154,2018-02-07,2,1,2.0,0.47521,0.47521,2018-02-07,3.007525521264436,0.01593100136578518,2018-02-07,2.92,2.92,2.95,3185277300,3764589300,-11.597999999999999,-87.8228,1.4415
626,002154,2018-02-12,4,2,2.0,2.104178,1.052089,2018-02-12,3.0437020712084903,-0.007937722868916253,2018-02-12,2.93,2.93,2.94,3270788100,3865652100,-11.6377,-90.1805,1.4802
627,002154,2018-03-01,2,1,2.0,1.300086,1.300086,2018-03-01,3.1193589670374853,-0.00421496553201095,2018-03-01,3.13,3.13,3.13,3356298900,3966714900,-12.4321,-92.5382,1.5189
628,002154,2018-03-13,2,1,2.0,0.42797,0.42797,2018-03-13,3.1446717555255406,-0.013681719466137832,2018-03-13,3.18,3.18,3.17,3399054300,4017246300,-12.6307,-93.71700000000001,1.5383
629,002154,2018-03-26,1,1,1.0,0.5772729999999999,0.5772729999999999,2018-03-26,3.012695189282981,0.03016504403324194,2018-03-26,2.95,2.95,2.92,3174588450,3751956450,-11.7171,-87.5281,1.4367
630,002154,2018-03-28,0,1,0.0,0.0,0.0,2018-03-28,3.0100008238725677,0.00516925604383478,2018-03-28,3.01,3.01,3.0,3195966150,3777222150,-11.9555,-88.1175,1.4464
631,002154,2018-04-09,2,1,2.0,0.829216,0.829216,2018-04-09,3.011325252998041,0.0014057734866530502,2018-04-09,3.02,3.02,3.01,3228032700,3815120700,-11.9952,-89.0017,1.4609
632,002154,2018-05-28,2,1,2.0,0.0292376,0.0292376,2018-05-28,3.3849555504572377,0.030556191693184243,2018-05-28,3.34,3.34,3.31,3641525955,4130941950,89.6744,29.3506,1.6368
633,002154,2018-06-05,2,1,2.0,1.2762360000000001,1.2762360000000001,2018-06-05,3.315404939812267,0.006602292023634604,2018-06-05,3.28,3.28,3.26,3674934450,4168840500,88.0635,29.6198,1.6518
634,002154,2018-06-06,2,1,2.0,1.25786,1.25786,2018-06-06,3.3526817006997924,0.011243501642860032,2018-06-06,3.3,3.3,3.28,3741751440,4244637600,88.6005,30.1584,1.6818
635,002154,2018-07-04,2,1,2.0,0.57627,0.57627,2018-07-04,3.1864425889192804,-0.01566666027306285,2018-07-04,3.32,3.32,3.28,3563572800,4042512000,89.1374,28.7223,1.6017
636,002154,2018-07-05,6,3,2.0,4.373464,1.4578213333333334,2018-07-05,3.165341179826452,-0.006622246754486527,2018-07-05,3.2,3.2,3.2,3507891975,3979347750,85.9156,28.2735,1.5767
637,002154,2018-07-09,2,1,2.0,0.375046,0.375046,2018-07-09,3.265355694321882,0.012156825925529358,2018-07-09,3.17,3.17,3.17,3619253625,4105676250,85.1102,29.1711,1.6268
638,002154,2018-07-10,2,1,2.0,0.392694,0.392694,2018-07-10,3.3232053547621945,0.01771618955353227,2018-07-10,3.25,3.25,3.28,3641525955,4130941950,87.258,29.3506,1.6368
639,002154,2018-07-11,2,1,2.0,1.21803,1.21803,2018-07-11,3.3741698094200454,0.015335932997585733,2018-07-11,3.27,3.27,3.24,3730615275,4232004750,87.795,30.0686,1.6768
640,002195,2018-06-25,19,20,0.95,11.110166,0.5555083,2018-06-25,4.0274526965998945,0.019471654659840798,2018-06-25,3.96,3.96,4.0,16539189347,17343527568,18.4009,20.0149,2.2005
641,002195,2018-06-26,13,16,0.8125,5.719146578,0.357446661125,2018-06-26,4.054503338105027,0.006716563431761635,2018-06-26,3.91,3.91,3.85,17342883970,18186307680,18.1685,20.9875,2.3074
642,002195,2018-06-27,4,6,0.6666666666666666,0.4948172,0.08246953333333333,2018-06-27,4.059600799196373,0.0012572344048749073,2018-06-27,4.1,4.1,4.06,17131385385,17964523440,19.0514,20.7316,2.2792
643,002195,2018-06-28,14,11,1.2727272727272727,6.3949886,0.5813626,2018-06-28,4.183588555670982,0.03054185931265807,2018-06-28,4.05,4.05,4.04,17046785951,17875809744,18.8191,20.6292,2.2680000000000002
644,002195,2018-07-02,12,11,1.0909090909090908,3.3605276,0.3055025090909091,2018-07-02,4.275191081458467,0.01698741967306394,2018-07-02,4.28,4.28,4.28,17723581423,18585519312,19.8878,21.4482,2.358
645,002195,2018-07-03,10,15,0.6666666666666666,6.302658999999999,0.4201772666666666,2018-07-03,4.243502388128819,-0.007412228535721321,2018-07-03,4.19,4.19,4.17,18358077178,19250872032,19.4696,22.2161,2.4424
646,002195,2018-07-04,12,14,0.8571428571428571,7.2603504,0.5185964571428572,2018-07-04,4.160149333547787,-0.019642513885278268,2018-07-04,4.34,4.34,4.29,17892780291,18762946704,20.1666,21.653000000000002,2.3805
647,002195,2018-07-05,17,11,1.5454545454545454,8.0218712,0.7292610181818181,2018-07-05,4.100217788211494,-0.014406104332121084,2018-07-05,4.23,4.23,4.23,17173685102,18008880288,19.6555,20.7828,2.2849
648,002195,2018-07-09,19,14,1.3571428571428572,9.032243,0.6451602142857142,2018-07-09,4.1482906672412305,0.002304665948184903,2018-07-09,4.08,4.08,4.09,17765881140,18629876160,18.9585,21.4994,2.3637
649,002195,2018-07-10,36,26,1.3846153846153846,20.528110599999998,0.7895427153846153,2018-07-10,3.997709804726011,-0.03629949649004738,2018-07-10,4.2,4.2,4.19,17554382555,18408091920,19.5161,21.2435,2.3355
650,002195,2018-07-11,30,30,1.0,15.98743178,0.5329143926666666,2018-07-11,4.143848186597185,0.03655552529060824,2018-07-11,4.15,4.15,4.06,16877587083,17698382352,19.2837,20.4244,2.2455
651,002195,2018-07-12,28,25,1.12,15.692811,0.62771244,2018-07-12,4.179142470866542,0.008517272515801144,2018-07-12,3.99,3.99,3.99,17723581423,18585519312,18.5403,21.4482,2.358
652,002195,2018-07-16,9,14,0.6428571428571429,2.0398717,0.14570512142857142,2018-07-16,4.145746995696936,-0.012103955178393466,2018-07-16,4.19,4.19,4.18,17850480574,18718589856,19.4696,21.6018,2.3749
